LADcode,LAD_name,2020_0-64_SSP1,2020_65-74_SSP1,2020_75-84_SSP1,2020_85_SSP1,2030_0-64_SSP1,2030_65-74_SSP1,2030_75-84_SSP1,2030_85_SSP1,2050_0-64_SSP1,2050_65-74_SSP1,2050_75-84_SSP1,2050_85_SSP1,2080_0-64_SSP1,2080_65-74_SSP1,2080_75-84_SSP1,2080_85_SSP1,2100_0-64_SSP1,2100_65-74_SSP1,2100_75-84_SSP1,2100_85_SSP1,2020_0-64_SSP2,2020_65-74_SSP2,2020_75-84_SSP2,2020_85_SSP2,2030_0-64_SSP2,2030_65-74_SSP2,2030_75-84_SSP2,2030_85_SSP2,2050_0-64_SSP2,2050_65-74_SSP2,2050_75-84_SSP2,2050_85_SSP2,2080_0-64_SSP2,2080_65-74_SSP2,2080_75-84_SSP2,2080_85_SSP2,2100_0-64_SSP2,2100_65-74_SSP2,2100_75-84_SSP2,2100_85_SSP2,2020_0-64_SSP3,2020_65-74_SSP3,2020_75-84_SSP3,2020_85_SSP3,2030_0-64_SSP3,2030_65-74_SSP3,2030_75-84_SSP3,2030_85_SSP3,2050_0-64_SSP3,2050_65-74_SSP3,2050_75-84_SSP3,2050_85_SSP3,2080_0-64_SSP3,2080_65-74_SSP3,2080_75-84_SSP3,2080_85_SSP3,2100_0-64_SSP3,2100_65-74_SSP3,2100_75-84_SSP3,2100_85_SSP3,2020_0-64_SSP4,2020_65-74_SSP4,2020_75-84_SSP4,2020_85_SSP4,2030_0-64_SSP4,2030_65-74_SSP4,2030_75-84_SSP4,2030_85_SSP4,2050_0-64_SSP4,2050_65-74_SSP4,2050_75-84_SSP4,2050_85_SSP4,2080_0-64_SSP4,2080_65-74_SSP4,2080_75-84_SSP4,2080_85_SSP4,2100_0-64_SSP4,2100_65-74_SSP4,2100_75-84_SSP4,2100_85_SSP4,2020_0-64_SSP5,2020_65-74_SSP5,2020_75-84_SSP5,2020_85_SSP5,2030_0-64_SSP5,2030_65-74_SSP5,2030_75-84_SSP5,2030_85_SSP5,2050_0-64_SSP5,2050_65-74_SSP5,2050_75-84_SSP5,2050_85_SSP5,2080_0-64_SSP5,2080_65-74_SSP5,2080_75-84_SSP5,2080_85_SSP5,2100_0-64_SSP5,2100_65-74_SSP5,2100_75-84_SSP5,2100_85_SSP5
E07000045,Teignbridge,0.734002668,0.14498036,0.083502903,0.037514069,0.676147089,0.153926345,0.11340202,0.056524547,0.605962241,0.139172565,0.136506382,0.118358812,0.526714469,0.136982066,0.127562973,0.208740492,0.494964375,0.130105174,0.142386592,0.232543858,0.734002668,0.14498036,0.083502903,0.037514069,0.687029781,0.153234455,0.109556468,0.050179296,0.635419513,0.140474588,0.130878861,0.093227038,0.57912085,0.142538729,0.126067593,0.152272827,0.528340978,0.136417873,0.144115627,0.191125522,0.734002668,0.14498036,0.083502903,0.037514069,0.685028538,0.158735734,0.109984574,0.046251153,0.629415558,0.154260874,0.136864985,0.079458583,0.564103147,0.173963369,0.141939835,0.119993649,0.52368223,0.15851738,0.16857883,0.14922156,0.734002668,0.14498036,0.083502903,0.037514069,0.680290666,0.156533973,0.111915129,0.051260232,0.614433626,0.148515521,0.138440376,0.098610477,0.519325559,0.161528931,0.144950459,0.174195051,0.459075126,0.144158423,0.164334295,0.232432157,0.734002668,0.14498036,0.083502903,0.037514069,0.68865849,0.14814123,0.108939945,0.054260335,0.641283116,0.128368071,0.123696854,0.106651958,0.600855183,0.119668456,0.108881681,0.17059468,0.579343871,0.120487307,0.121580813,0.17858801
E07000046,Torridge,0.722647839,0.155829317,0.087348206,0.034174638,0.660385839,0.165668328,0.118027215,0.055918618,0.589167396,0.152321563,0.140015541,0.1184955,0.511384524,0.149569161,0.130640027,0.208406288,0.480271386,0.141915899,0.145751531,0.232061185,0.722647839,0.155829317,0.087348206,0.034174638,0.67118885,0.164959491,0.114065693,0.049785966,0.61827814,0.153887279,0.134388708,0.093445872,0.562642123,0.155822238,0.12927155,0.152264089,0.512694847,0.148856764,0.147593041,0.190855348,0.722647839,0.155829317,0.087348206,0.034174638,0.668903889,0.170715862,0.114417289,0.045962961,0.611194921,0.168805109,0.140416773,0.079583196,0.546228316,0.189293821,0.144954042,0.119523822,0.506944216,0.17237196,0.172061797,0.148622027,0.722647839,0.155829317,0.087348206,0.034174638,0.664189335,0.168471014,0.116493442,0.050846209,0.596629532,0.16256566,0.142040852,0.098763956,0.502846399,0.175743047,0.147988237,0.173422317,0.444435788,0.156699846,0.167629327,0.23123504,0.722647839,0.155829317,0.087348206,0.034174638,0.673115011,0.159627444,0.113515958,0.053741587,0.62510316,0.140783097,0.127129834,0.106983909,0.585615482,0.13130196,0.112003393,0.171079165,0.564075312,0.131982593,0.124992959,0.178949135
E07000047,West Devon,0.720248763,0.153613162,0.089217865,0.036920209,0.65494554,0.166193692,0.120412759,0.058448008,0.587725944,0.148021426,0.141750173,0.122502457,0.507345365,0.144651569,0.131450742,0.216552325,0.475653743,0.137112812,0.146383557,0.240849888,0.720248763,0.153613162,0.089217865,0.036920209,0.666006774,0.165623401,0.116443759,0.051926067,0.617590625,0.149770768,0.136217692,0.096420915,0.560251446,0.151221545,0.13050477,0.158022239,0.509169995,0.144215465,0.148609915,0.198004626,0.720248763,0.153613162,0.089217865,0.036920209,0.664296304,0.171262791,0.116679353,0.047761552,0.611849778,0.164191288,0.142177691,0.081781243,0.546090171,0.184014971,0.146439138,0.12345572,0.505854605,0.167341828,0.173578249,0.153225318,0.720248763,0.153613162,0.089217865,0.036920209,0.659306699,0.168945847,0.118779272,0.052968182,0.596595713,0.157946752,0.143725257,0.101732278,0.500962025,0.170316949,0.149093004,0.179628022,0.441062343,0.15137338,0.168341965,0.239222311,0.720248763,0.153613162,0.089217865,0.036920209,0.66739392,0.160370468,0.115980343,0.056255269,0.623149601,0.137068053,0.128957723,0.110824624,0.581297164,0.127325584,0.113079573,0.178297679,0.559496913,0.128046091,0.126033375,0.186423621
E06000059,Dorset,0.709255815,0.153016581,0.096381054,0.04134655,0.638913767,0.164167017,0.131650004,0.065269213,0.556405039,0.14955852,0.155686552,0.138349889,0.474545888,0.144471151,0.142720717,0.238262245,0.442494571,0.136186781,0.158072634,0.263246013,0.709255815,0.153016581,0.096381054,0.04134655,0.650661783,0.163793408,0.127445146,0.058099663,0.5877533,0.152040477,0.150283937,0.109922286,0.528472006,0.152271781,0.142826499,0.176429714,0.476238908,0.143992681,0.161296317,0.218472094,0.709255815,0.153016581,0.096381054,0.04134655,0.649172275,0.169508887,0.127793603,0.053525236,0.581854388,0.16706945,0.157188018,0.093888143,0.514459104,0.185704202,0.160565764,0.13927093,0.472501102,0.167439496,0.188776478,0.171282924,0.709255815,0.153016581,0.096381054,0.04134655,0.643632367,0.167089222,0.130009165,0.059269246,0.565486412,0.160203573,0.158431535,0.11587848,0.468036725,0.170459027,0.162178647,0.199325602,0.407530192,0.149806813,0.181138676,0.261524318,0.709255815,0.153016581,0.096381054,0.04134655,0.651824904,0.158476588,0.126852995,0.062845513,0.593488064,0.138909732,0.142059394,0.125542811,0.550152664,0.128199397,0.123765085,0.197882853,0.527922373,0.128507618,0.137484825,0.206085184
E07000078,Cheltenham,0.803019621,0.100880436,0.065224494,0.030875449,0.749154808,0.112447226,0.088981535,0.049416431,0.680710751,0.104070446,0.106552393,0.10866641,0.597725521,0.103812255,0.100952566,0.197509657,0.565593791,0.099219488,0.113443588,0.221743132,0.803019621,0.100880436,0.065224494,0.030875449,0.759139781,0.111574969,0.085671159,0.043614092,0.710204254,0.104157109,0.101223745,0.084414892,0.652486851,0.107028413,0.098780079,0.141704657,0.601682333,0.103548519,0.114233714,0.180535435,0.803019621,0.100880436,0.065224494,0.030875449,0.757867334,0.115798924,0.0861565,0.040177242,0.703778505,0.116147623,0.107404066,0.072669806,0.638424043,0.134037963,0.113999743,0.11353825,0.597625675,0.123155732,0.136718375,0.142500219,0.803019621,0.100880436,0.065224494,0.030875449,0.75335611,0.114254115,0.087728024,0.044661751,0.688182475,0.112036455,0.1089366,0.09084447,0.590587251,0.125076366,0.117132353,0.167204031,0.526997904,0.112656263,0.134199789,0.226146044,0.803019621,0.100880436,0.065224494,0.030875449,0.760081858,0.107673606,0.085047504,0.047197032,0.715543614,0.094012214,0.0945509,0.095893272,0.672923807,0.087730862,0.083332223,0.156013109,0.653221948,0.088814578,0.09355557,0.164407903
E07000079,Cotswold,0.741481383,0.136553827,0.086054172,0.035910619,0.686793006,0.144515433,0.115165974,0.053525587,0.612501768,0.133318059,0.13770426,0.116475914,0.533998164,0.131617113,0.129021538,0.205363185,0.502270916,0.12502854,0.14401021,0.228690333,0.741481383,0.136553827,0.086054172,0.035910619,0.697537209,0.143740899,0.111159451,0.047562441,0.642036416,0.13440988,0.131826067,0.091727637,0.586374251,0.136686134,0.127219467,0.149720149,0.535645025,0.130929861,0.145540656,0.187884458,0.741481383,0.136553827,0.086054172,0.035910619,0.695381942,0.149004654,0.111666514,0.043946891,0.635041004,0.148132593,0.138289646,0.078536757,0.570050632,0.167535804,0.143742269,0.118671296,0.529370755,0.152550268,0.170672449,0.147406527,0.741481383,0.136553827,0.086054172,0.035910619,0.690592746,0.147041123,0.113711256,0.048654875,0.620016929,0.142634468,0.139962291,0.097386312,0.525241317,0.155677921,0.146977893,0.172102869,0.464839787,0.138963087,0.166741054,0.229456072,0.741481383,0.136553827,0.086054172,0.035910619,0.699327701,0.138886292,0.110477158,0.051308849,0.648745666,0.122460912,0.124265581,0.104527841,0.609386679,0.114276213,0.109470703,0.166866405,0.588135774,0.115079234,0.122174552,0.174610441
E07000080,Forest of Dean,0.752808471,0.137963614,0.080342432,0.028885484,0.702881685,0.144420275,0.107393325,0.045304716,0.649723434,0.130044435,0.126653252,0.093578879,0.581806655,0.131977703,0.121998034,0.164217608,0.55212457,0.126477634,0.137363068,0.184034728,0.752808471,0.137963614,0.080342432,0.028885484,0.712812153,0.143423607,0.103506041,0.040258199,0.675922652,0.129991727,0.120274196,0.073811424,0.627847275,0.134622679,0.11820865,0.119321395,0.581462462,0.130751156,0.137089302,0.15069708,0.752808471,0.137963614,0.080342432,0.028885484,0.709988934,0.148723846,0.104021806,0.037265414,0.66608682,0.143510361,0.126463054,0.063939765,0.605547341,0.164788303,0.13350202,0.096162336,0.567978161,0.151552319,0.15997023,0.12049929,0.752808471,0.137963614,0.080342432,0.028885484,0.705886909,0.146882115,0.106001633,0.041229342,0.653643813,0.138887298,0.128569126,0.078899763,0.566786258,0.155536985,0.138551171,0.139125585,0.511102326,0.141450936,0.160012724,0.187434014,0.752808471,0.137963614,0.080342432,0.028885484,0.715255903,0.138551466,0.102840574,0.043352057,0.68526567,0.118324735,0.113219624,0.083189971,0.655208215,0.112335471,0.101475663,0.13098065,0.635190836,0.113602322,0.113780904,0.137425938
E07000081,Gloucester,0.830989406,0.090615513,0.055634719,0.022760362,0.780908425,0.106975905,0.074137742,0.037977928,0.72323526,0.098359334,0.095569091,0.082836314,0.652838765,0.100912409,0.093166239,0.153082588,0.623427553,0.097389465,0.105740278,0.173442704,0.830989406,0.090615513,0.055634719,0.022760362,0.789470953,0.105856623,0.071198545,0.033473879,0.748214886,0.097641027,0.090073298,0.06407079,0.699842277,0.1021799,0.089548489,0.108429334,0.654703919,0.100322845,0.105114749,0.139858488,0.830989406,0.090615513,0.055634719,0.022760362,0.787081084,0.110154454,0.071805515,0.030958948,0.740329746,0.108805128,0.095534874,0.055330253,0.682122498,0.127582599,0.103092335,0.087202568,0.645595014,0.118610777,0.125072536,0.110721673,0.830989406,0.090615513,0.055634719,0.022760362,0.783719049,0.108748719,0.073143513,0.034388719,0.727926093,0.105476393,0.097351515,0.069246,0.64170442,0.12100285,0.107626288,0.129666442,0.584190411,0.111302617,0.125898218,0.178608753,0.830989406,0.090615513,0.055634719,0.022760362,0.791450975,0.101936888,0.070516238,0.036095899,0.755266177,0.088125141,0.084109738,0.072498945,0.722188629,0.083681327,0.075447737,0.118682306,0.704099656,0.085110823,0.085154007,0.125635514
E07000082,Stroud,0.773998866,0.124103898,0.074163916,0.02773332,0.724805107,0.133438651,0.098968903,0.04278734,0.667275707,0.127371589,0.118572502,0.086780203,0.603475088,0.130452003,0.115344218,0.150728691,0.574808946,0.125458801,0.1304048,0.169327452,0.773998866,0.124103898,0.074163916,0.02773332,0.734247021,0.132392651,0.095286653,0.038073675,0.691977907,0.127019063,0.11230633,0.0686967,0.646892743,0.132242311,0.111035648,0.109829297,0.602496994,0.129109396,0.129534844,0.138858766,0.773998866,0.124103898,0.074163916,0.02773332,0.731755161,0.137227421,0.095710765,0.035306653,0.682848131,0.139792101,0.11768999,0.059669779,0.624550702,0.161315907,0.124946046,0.089187345,0.588336192,0.148991648,0.15047012,0.11220204,0.773998866,0.124103898,0.074163916,0.02773332,0.727872795,0.135568147,0.097571834,0.038987225,0.671323386,0.135496586,0.119863017,0.073317011,0.588048349,0.15312041,0.130465709,0.128365531,0.534262984,0.140336817,0.151948477,0.173451722,0.773998866,0.124103898,0.074163916,0.02773332,0.736415818,0.127944167,0.094719648,0.040920367,0.700908152,0.115919611,0.106010696,0.077161542,0.673880793,0.110662981,0.095579191,0.119877034,0.654565503,0.11209132,0.107409966,0.125933212
E07000083,Tewkesbury,0.779212579,0.118218462,0.073722098,0.028846862,0.741878011,0.123673873,0.091671018,0.042777098,0.683536023,0.115038433,0.112709656,0.088715888,0.614778813,0.117477721,0.109298192,0.158445274,0.585006224,0.112994309,0.123569074,0.178430393,0.779212579,0.118218462,0.073722098,0.028846862,0.75137554,0.122578804,0.088198384,0.037847272,0.709114366,0.114663088,0.106685742,0.069536805,0.661040539,0.119381273,0.105461942,0.114116245,0.61505686,0.116572872,0.123040585,0.145329684,0.779212579,0.118218462,0.073722098,0.028846862,0.748315987,0.127596741,0.088998707,0.035088565,0.700517111,0.126896354,0.112403261,0.060183275,0.640808756,0.147192713,0.119913276,0.092085255,0.603248186,0.136086757,0.144576117,0.11608894,0.779212579,0.118218462,0.073722098,0.028846862,0.744631898,0.125903593,0.09059034,0.038874169,0.688162679,0.122885036,0.114393623,0.074558662,0.601491629,0.139276722,0.124840868,0.134390782,0.544679266,0.127432813,0.14517198,0.182715941,0.779212579,0.118218462,0.073722098,0.028846862,0.75395416,0.118014269,0.087316766,0.040714805,0.717339715,0.104075375,0.100172252,0.078412658,0.686225917,0.098924883,0.089913506,0.124935694,0.666913238,0.100335768,0.101143352,0.131607643
E07000187,Mendip,0.764679419,0.128310277,0.074939223,0.032071081,0.703143835,0.138860957,0.105965263,0.052029945,0.630274806,0.128289714,0.128054704,0.113380775,0.549779232,0.126798295,0.120150451,0.203272023,0.517946172,0.120651358,0.134346383,0.227056086,0.764679419,0.128310277,0.074939223,0.032071081,0.713705812,0.138016365,0.10221111,0.046066713,0.659796077,0.129108172,0.122407212,0.088688538,0.603117802,0.131520323,0.118358385,0.147003491,0.552287697,0.126303266,0.135755853,0.185653184,0.764679419,0.128310277,0.074939223,0.032071081,0.711436471,0.143250207,0.10281328,0.042500042,0.652785882,0.142661691,0.128793985,0.075758442,0.587333329,0.162034396,0.134503227,0.116129048,0.547030891,0.148005008,0.160138381,0.14482572,0.764679419,0.128310277,0.074939223,0.032071081,0.706803594,0.141343741,0.104674933,0.047177732,0.637750019,0.137432806,0.13036532,0.094451854,0.541705214,0.150689302,0.137581221,0.170024264,0.480528551,0.134857897,0.156419035,0.228194518,0.764679419,0.128310277,0.074939223,0.032071081,0.7155611,0.13319957,0.101458906,0.049780424,0.666282486,0.117339855,0.115067575,0.101310083,0.625367418,0.109384358,0.101276432,0.163971793,0.604452141,0.110302091,0.113242276,0.172003492
E07000188,Sedgemoor,0.760728377,0.130096283,0.076750718,0.032424621,0.70330093,0.137335965,0.105682243,0.053680863,0.636786007,0.124035083,0.12405589,0.11512302,0.555276129,0.122662756,0.116472587,0.205588529,0.523197337,0.116782244,0.130316288,0.229704131,0.760728377,0.130096283,0.076750718,0.032424621,0.713956694,0.136504276,0.101948271,0.047590759,0.666570357,0.124767796,0.118520423,0.090141424,0.609146013,0.127204665,0.114703279,0.148946042,0.557995401,0.122255826,0.131680615,0.188068158,0.760728377,0.130096283,0.076750718,0.032424621,0.711656469,0.141752323,0.102608555,0.043982653,0.659615084,0.138154492,0.124955814,0.07727461,0.593659688,0.157228965,0.130762016,0.118349331,0.552868732,0.143690794,0.155789996,0.147650478,0.760728377,0.130096283,0.076750718,0.032424621,0.707027002,0.139811192,0.104417698,0.048744108,0.644293834,0.133062613,0.126463584,0.096179969,0.547331627,0.146169628,0.133724085,0.17277466,0.485375074,0.130845756,0.152093737,0.231685434,0.760728377,0.130096283,0.076750718,0.032424621,0.715830661,0.131683103,0.101147069,0.051339167,0.67297088,0.113185676,0.111214459,0.102628986,0.631278239,0.105492566,0.097871183,0.165358013,0.610437419,0.106464715,0.109527291,0.173570575
E07000189,South Somerset,0.74396626,0.138150821,0.083340759,0.03454216,0.679902841,0.147663139,0.117321488,0.055112532,0.605059776,0.136282129,0.139756196,0.118901899,0.525170306,0.134295782,0.130652997,0.209880915,0.493087032,0.127532694,0.145733613,0.233646661,0.74396626,0.138150821,0.083340759,0.03454216,0.690849334,0.146918804,0.113299097,0.048932764,0.635072267,0.137455835,0.133889863,0.093582034,0.578032703,0.139742439,0.129125394,0.153099464,0.5267193,0.133733338,0.147511819,0.192035544,0.74396626,0.138150821,0.083340759,0.03454216,0.688471505,0.152409342,0.113922537,0.045196616,0.62716512,0.151815473,0.140805158,0.080214248,0.56068823,0.171654624,0.146273565,0.12138358,0.519515314,0.15625985,0.173505686,0.15071915,0.74396626,0.138150821,0.083340759,0.03454216,0.683720618,0.150306587,0.11591126,0.050061535,0.611958688,0.146118004,0.142397586,0.099525722,0.515531401,0.15922021,0.149217964,0.176030425,0.454776033,0.141887574,0.168886495,0.234449899,0.74396626,0.138150821,0.083340759,0.03454216,0.692817051,0.141863191,0.112507702,0.052812055,0.642477909,0.125010016,0.125951939,0.106560136,0.602088297,0.116567294,0.110848468,0.170495941,0.580427377,0.117421827,0.123723231,0.178427566
E07000246,Somerset West and Taunton,0.741237147,0.135970087,0.083421977,0.039370789,0.678919966,0.14834651,0.113057999,0.059675525,0.601383041,0.13452137,0.135268604,0.128826986,0.515985523,0.130838184,0.124887692,0.228288602,0.483349778,0.123881736,0.138957364,0.253811122,0.741237147,0.135970087,0.083421977,0.039370789,0.690183223,0.147692698,0.109251911,0.052872168,0.632770766,0.136104416,0.129962453,0.101162365,0.571952366,0.137175211,0.124324546,0.166547877,0.519116467,0.130647671,0.141434809,0.208801053,0.741237147,0.135970087,0.083421977,0.039370789,0.688331078,0.153161477,0.10981741,0.048690035,0.626870295,0.150290683,0.136610867,0.086228155,0.558661005,0.168956543,0.141182732,0.13119972,0.516748148,0.153415531,0.167163927,0.162672394,0.741237147,0.135970087,0.083421977,0.039370789,0.683248362,0.150998566,0.111696969,0.054056102,0.610413651,0.144346068,0.13790131,0.107338971,0.510361173,0.155686484,0.143143957,0.190808386,0.447537478,0.137823116,0.161045515,0.253593891,0.741237147,0.135970087,0.083421977,0.039370789,0.69162561,0.142635791,0.108507512,0.057231086,0.638182831,0.123764522,0.122262504,0.115790143,0.592607305,0.11430741,0.106612069,0.186473216,0.570938665,0.114994447,0.118897003,0.195169884
W06000001,Isle of Anglesey,0.737903859,0.142541011,0.086361235,0.033193895,0.682957592,0.147347625,0.114184542,0.055510241,0.628673634,0.126633799,0.127942662,0.116749904,0.54630839,0.125024481,0.119781712,0.208885416,0.51388656,0.119007823,0.133887711,0.233217906,0.737903859,0.142541011,0.086361235,0.033193895,0.693944912,0.146581891,0.110254569,0.049218629,0.658752631,0.127516714,0.12234396,0.091386695,0.600554991,0.129904978,0.118187962,0.151352069,0.548838864,0.124751291,0.135454028,0.190955817,0.737903859,0.142541011,0.086361235,0.033193895,0.691517556,0.152134159,0.110917775,0.04543051,0.652111128,0.140998744,0.128770784,0.078119345,0.585402833,0.160357233,0.134469463,0.119770471,0.544089923,0.146509337,0.160117957,0.149282784,0.737903859,0.142541011,0.086361235,0.033193895,0.686854426,0.149977777,0.112808475,0.050359322,0.636632587,0.135742106,0.130299096,0.097326211,0.538756204,0.14888113,0.137347571,0.175015095,0.47641214,0.133101657,0.155986891,0.234499312,0.737903859,0.142541011,0.086361235,0.033193895,0.695929679,0.141474972,0.109433896,0.053161453,0.664932836,0.115802822,0.114951689,0.104312653,0.622474181,0.107865815,0.101035078,0.168624926,0.601186812,0.108922668,0.112969515,0.176921005
W06000019,Blaenau Gwent,0.79685666,0.112378689,0.068320403,0.022444247,0.755830155,0.122719909,0.084878555,0.036571381,0.707520257,0.110157879,0.106255069,0.076066795,0.643341079,0.113787586,0.104102161,0.138769174,0.614793004,0.109989278,0.118162771,0.157054948,0.79685666,0.112378689,0.068320403,0.022444247,0.764444662,0.121565478,0.08161207,0.03237779,0.731162465,0.109378875,0.100257077,0.059201583,0.686718142,0.114769768,0.099771952,0.098740139,0.643095165,0.112905796,0.117116565,0.126882473,0.79685666,0.112378689,0.068320403,0.022444247,0.76195849,0.126065571,0.082036653,0.029939286,0.723128684,0.120634828,0.105338886,0.050897602,0.666542509,0.141184444,0.113263559,0.079009487,0.631208152,0.131371764,0.137209808,0.100210276,0.79685666,0.112378689,0.068320403,0.022444247,0.758805794,0.124475583,0.083565465,0.033153158,0.712072897,0.117112204,0.107398245,0.063416655,0.629909938,0.13459113,0.118664941,0.116833991,0.575722685,0.124366173,0.139150018,0.160761124,0.79685666,0.112378689,0.068320403,0.022444247,0.766598794,0.117427151,0.081069765,0.034904291,0.738741916,0.099624132,0.094419281,0.06721467,0.710782192,0.09524574,0.085187452,0.108784615,0.692111296,0.096923921,0.096059263,0.114905519
W06000013,Bridgend,0.796802426,0.11122823,0.068630184,0.023339159,0.75051158,0.120396152,0.089717513,0.039374755,0.699522265,0.108698787,0.107499632,0.084279315,0.631557825,0.11143209,0.104588079,0.152422006,0.602101183,0.107402517,0.118439253,0.172057047,0.796802426,0.11122823,0.068630184,0.023339159,0.759517487,0.119297332,0.086300631,0.034884551,0.724451338,0.108174181,0.101604083,0.065770398,0.677353979,0.112937015,0.100663941,0.109045066,0.632053658,0.110636121,0.117760319,0.139549902,0.796802426,0.11122823,0.068630184,0.023339159,0.756941878,0.12387264,0.086873305,0.032312177,0.717031289,0.119475476,0.106842037,0.056651198,0.658641336,0.139295969,0.114493408,0.087569286,0.621757395,0.129155515,0.138378379,0.110708711,0.796802426,0.11122823,0.068630184,0.023339159,0.753549213,0.12225804,0.088442125,0.035750622,0.704968394,0.115788424,0.108810123,0.070433059,0.619615337,0.13214198,0.119477848,0.128764835,0.563093185,0.121375617,0.139425761,0.176105436,0.796802426,0.11122823,0.068630184,0.023339159,0.761728905,0.115104751,0.085618606,0.037547738,0.7314994,0.098383413,0.095589871,0.074527315,0.700688611,0.09359445,0.085846742,0.119870197,0.681762415,0.095090544,0.096675414,0.126471628
W06000018,Caerphilly,0.803678034,0.111086566,0.063835427,0.021399972,0.75877774,0.116532934,0.086817393,0.037871934,0.712005706,0.10457145,0.100904791,0.082518053,0.643599643,0.107438252,0.098376921,0.150585184,0.614352862,0.103726335,0.111571915,0.170348888,0.803678034,0.111086566,0.063835427,0.021399972,0.767601931,0.115420648,0.083466812,0.033510609,0.73664378,0.103919573,0.09527035,0.064166297,0.689440161,0.108731847,0.094581611,0.107246381,0.644567003,0.106770875,0.110876171,0.137785951,0.803678034,0.111086566,0.063835427,0.021399972,0.765062779,0.119880035,0.084034232,0.031022955,0.729292065,0.115013293,0.100429058,0.055265584,0.671212652,0.134619173,0.108045191,0.086122984,0.634842033,0.125140389,0.130833108,0.10918447,0.803678034,0.111086566,0.063835427,0.021399972,0.761778891,0.118312661,0.08555789,0.034350559,0.717319243,0.111512124,0.102281871,0.068886762,0.632088826,0.127844126,0.112807489,0.127259559,0.575582367,0.117729663,0.13189646,0.17479151,0.803678034,0.111086566,0.063835427,0.021399972,0.769776081,0.1113375,0.082795703,0.036090715,0.743502456,0.094334919,0.089434367,0.072728258,0.712137644,0.089762597,0.08032955,0.117770209,0.693621322,0.091322469,0.09059623,0.124459979
W06000015,Cardiff,0.857749868,0.076984925,0.044957387,0.02030782,0.825311494,0.085083143,0.060914595,0.028690769,0.789716304,0.074397663,0.071962672,0.063923362,0.729781238,0.078174764,0.071931622,0.120112377,0.704189827,0.076098533,0.082423557,0.137288083,0.857749868,0.076984925,0.044957387,0.02030782,0.83240687,0.083996784,0.058392797,0.025203549,0.810686215,0.07312193,0.067116095,0.04907576,0.770253577,0.077842625,0.067949295,0.083954504,0.731757327,0.077517557,0.080997038,0.109728078,0.857749868,0.076984925,0.044957387,0.02030782,0.830672653,0.087258216,0.058821462,0.023247668,0.803086675,0.082231305,0.071801888,0.042880133,0.752952487,0.098722984,0.079416112,0.068908418,0.721276168,0.092753785,0.097510268,0.088459778,0.857749868,0.076984925,0.044957387,0.02030782,0.828029814,0.086190535,0.05991763,0.02586202,0.792694327,0.080045771,0.073510206,0.053749696,0.71766058,0.094874223,0.084089218,0.103375979,0.666127913,0.088845303,0.100271327,0.144755457,0.857749868,0.076984925,0.044957387,0.02030782,0.833859756,0.081004829,0.057890012,0.027245403,0.816987041,0.065614113,0.062332917,0.055065929,0.790475071,0.062843356,0.056432072,0.090249501,0.775760725,0.064193509,0.064027114,0.096018652
W06000010,Carmarthenshire,0.762447622,0.12973391,0.077903915,0.029914553,0.709811165,0.139138227,0.104064039,0.046986569,0.657944213,0.119999409,0.120768599,0.101287779,0.583637954,0.120732063,0.115357788,0.180272195,0.55266161,0.115517103,0.129719928,0.202101359,0.762447622,0.12973391,0.077903915,0.029914553,0.7198444,0.138160396,0.100312028,0.041683177,0.685527967,0.120161811,0.114839387,0.079470835,0.633388727,0.123854299,0.112365494,0.13039148,0.584824453,0.119982079,0.130036099,0.165157368,0.762447622,0.12973391,0.077903915,0.029914553,0.717162985,0.14336843,0.100913006,0.038555579,0.67796995,0.132785665,0.120808911,0.068435474,0.615433954,0.152537557,0.127603898,0.104424592,0.576122909,0.140142182,0.15287599,0.130858919,0.762447622,0.12973391,0.077903915,0.029914553,0.713137394,0.141467987,0.102713167,0.042681453,0.664222526,0.128263726,0.122644202,0.084869546,0.57289276,0.143175072,0.131784405,0.152147763,0.513579483,0.129595309,0.151600494,0.205224714,0.762447622,0.12973391,0.077903915,0.029914553,0.722123655,0.133376972,0.099573837,0.044925536,0.6926864,0.109235224,0.108000166,0.09007821,0.65711787,0.102930713,0.096090146,0.143861271,0.636918404,0.104117046,0.107771632,0.151192918
